timestamp,original_url,imprint_url,processing_date,processing_time,company_name,managing_directors,street,city,postal_code,country,phone,email,website,registration_number,vat_id
20250722_103923,https://www.kvg-main-kinzig.de,https://www.kvg-main-kinzig.de/home/rechtliche-hinweise/impressum,2025-07-22,10:39:44,KVG Main-Kinzig mbH,Martina Stegemann,Nürnberger Str. 41,Hanau,63450,Germany,06181-9192-0,info@kvgmk.de,https://www.kvg-main-kinzig.de/,HRB 13236,DE113525242
20250722_103925,https://www.stadtwerke-ruesselsheim.de,https://www.stadtwerke-ruesselsheim.de/de/Fussnavigation/Impressum/,2025-07-22,10:39:47,Stadtwerke Rüsselsheim GmbH,Maik Landwehr,Walter-Flex-Straße 74,Rüsselsheim am Main,65428,Germany,06142.500-0,,https://www.stadtwerke-ruesselsheim.de,HRB 83939,
20250722_103934,http://www.maintal.de,http://www.maintal.de/impressum/index.php,2025-07-22,10:39:53,Magistrat der Stadt Maintal,Monika Böttcher,Klosterhofstraße 4 - 6,Maintal,63477,Germany,06181 400-0; 06181 400-281,info@maintal.de; pressestelle@maintal.de,http://www.maintal.de,,DE 113525371
20250722_103944,http://www.taxi-mait.de,http://www.taxi-mait.de/impress.html,2025-07-22,10:39:53,Mait GmbH,Ilona Pudelko,Berliner Str. 105,Seligenstadt,63500,Germany,,zentrale@taxi-mait.de,,HRB 44290,DE 266286240
20250722_103938,http://rdg-gruendau.de,http://rdg-gruendau.de/index.php/impressum,2025-07-22,10:39:55,Regionalverkehrsdienst Gründau E. Laubach e.K.,Elke M. Laubach,Brauhausweg 9,Gründau,63584,Germany,0605890120,info@rdg-gruendau.de,https://rdg-gruendau.de,,DE 112 484 108
20250722_103944,http://www.mitbus.de,http://www.mitbus.de/impressum,2025-07-22,10:39:55,Mit.Bus GmbH,Dipl.-Kfm. Mathias Carl,Lahnstraße 31,Gießen,35398,Germany,0641 708-1260,info@mitbus.de,http://www.stadtwerke-giessen.de/,HRB 6018,DE 230207497
20250722_103933,https://www.mueller-riedstadt.de,https://www.mueller-riedstadt.de/impressum.html,2025-07-22,10:39:56,MÜLLERiedstadt Reisebüro - Omnibusbetrieb Fritz Müller e.K.,Holger Müller,Industriestraße 2-5,Riedstadt-Crumstadt,64560,Germany,06158/1885-0,info@mueller-riedstadt.de,https://www.mueller-riedstadt.de,HRA 52186,DE 254439042
20250722_103935,https://www.rvmk.de,https://www.rvmk.de/impressum/,2025-07-22,10:39:56,Regionalverkehr Main-Kinzig GmbH,Bastian Weigand,Barbarossastraße 26,Gelnhausen,63571,Germany,06051 84-3290,kunden@rvmk.de,https://www.rvmk.de/,HRB 12953,DE 340414274
20250722_103953,http://www.busherrmann.de,,2025-07-22,10:39:56,No imprint data found,,,,,,,,,,
20250722_103929,https://www.bad-homburg.de,https://www.bad-homburg.de/de/erleben/informieren/parken/agbs,2025-07-22,10:39:57,Kur- und Kongreß-GmbH,,,Bad Homburg v. d. Höhe,61348,,06172 178-36 00; +49 (0) 6172 178 3551,service@bad-homburg-parken.de,https://www.bad-homburg.de,,
20250722_103956,http://wetzlarer-verkehrsbetriebe.de,,2025-07-22,10:40:00,No imprint data found,,,,,,,,,,
20250722_103947,http://sindbad.pl,http://sindbad.pl/impressum,2025-07-22,10:40:05,ABC GmbH,Dr. Sarah Müller; Dipl.-Ing. John Doe,Hauptstraße 123,Berlin,10115,Germany,+49 (0)30 1234567-0; +49 (0)30 1234567-9,info@abc-gmbh.de,https://www.abc-gmbh.de,HRB 123456 B,DE123456789
20250722_103955,http://vldw.de,,2025-07-22,10:40:07,No imprint data found,,,,,,,,,,
20250722_104000,https://www.rhoenperlereisen.de,https://www.rhoenperlereisen.de/Impressum,2025-07-22,10:40:08,Rhönperle Reisen Achim Dehler e.K.,Achim Dehler,Alte Landstraße 5,Petersberg,36100,Germany,0661/64027,rhoenperlereisen@yahoo.de,,,
20250722_103953,http://www.stadtwerke-marburg.de,http://www.stadtwerke-marburg.de/impressum,2025-07-22,10:40:10,Stadtwerke Marburg GmbH,Holger Armbrüster; Dr. Bernhard Müller,Am Krekel 55,Marburg,35039,Germany,(0 64 21) 205-0; (0 64 21) 205-550; (0 64 21) 205-665,info@swmr.de; vertrieb@swmr.de,https://www.stadtwerke-marburg.de,2448,DE 220542140
20250722_103956,https://wassum-waldems.de,https://wassum-waldems.de/impressum/,2025-07-22,10:40:11,Wassum GmbH,Bodo Wassum; Manuel Wassum,Pfeifferspfad 8,Waldems-Steinfischbach,65529,Germany,06087/2206,post@wassum-waldems.de,https://wassum-waldems.de,18959,DE161745225
20250722_104007,http://www.ragoss-reisen.de,,2025-07-22,10:40:11,No imprint data found,,,,,,,,,,
20250722_103955,http://www.gimmler-reisen.de,https://www.gimmler-reisen.de/reiseinformationen-rechtliches/,2025-07-22,10:40:13,Werner Gimmler Wetzlarer Verkehrsbetriebe und Reisebüro GmbH,,Siegmund-Hiepe-Straße 24-26,Wetzlar,35578,Germany,06441 / 90100; 06441 - 9010 - 920,info@gimmler-reisen.de; info@wetzlarer-verkehrsbetriebe.de,https://www.gimmler-reisen.de,,
20250722_103956,https://sparcar-eppstein.com,https://sparcar-eppstein.com/impressum/,2025-07-22,10:40:14,Spar Car Eppstein,,Hauptstraße 97.3,Eppstein,65817,Germany,+49 (0) 6198 58 84 966,info@sparcar-eppstein.com,https://sparcar-eppstein.com,,
20250722_104005,https://www.korbach.de,https://www.korbach.de/Kurzmen%C3%BC/Impressum/,2025-07-22,10:40:18,Kreis- und Hansestadt Korbach,Stefan Kieweg,Stechbahn 1,Korbach,34497,Germany,05631 530,info@korbach.de,https://www.hansestadt-korbach.de,,DE 113057330
20250722_104008,http://www.reisedienst-bonte.de,http://www.reisedienst-bonte.de/impressum,2025-07-22,10:40:21,Reisedienst Bonte GmbH & Co. KG,Michael Bonte; Tanja Bonte,Am Nordbahnhof 7,Schwalmstadt,34613,Germany,+49 (0) 6691-927292-0; 05624 99699,info@reisedienst-bonte.de,https://www.reisedienst-bonte.de,HRA 4617,DE 280 922 959
20250722_104013,https://www.lta-alsfeld.de,https://www.lta-alsfeld.de/impressum/,2025-07-22,10:40:23,Lerch Touristik Alsfeld GmbH,Carmen Lerch,Mainzer Gasse 22-24,Alsfeld,36304,Germany,+49 6631 8014460; +49 171 6514880,info@lta-alsfeld.de,https://www.lta-alsfeld.de,HRB 8784,
20250722_104011,http://www.buergerbus-row.de,http://www.buergerbus-row.de/impressum.html,2025-07-22,10:40:24,BürgerBus Rotenburg (Wümme) e.V.,Gebhardt Cordes; Uwe Wrieden; Heinz Reichmann,Wallbergstraße 9,Rotenburg (Wümme),27356,Germany,04261/4140635,info@buergerbus-row.de,https://buergerbus-row.de,200717,DE281783037
20250722_104014,http://www.philippi-reisen.de,http://www.philippi-reisen.de/impressum/,2025-07-22,10:40:25,PHILIPPI REISEN Albert Philippi Inhaber Mark Philippi e.K.,Mark Philippi,Alsfelder Str. 32 – 34,Mücke / Groß-Eichen,35325,Germany,06400 90505-0,info@philippi-reisen.de,https://philippi-reisen.de,HRA 3075,DE240151622
20250722_104018,http://www.vgg-bensheim.de,,2025-07-22,10:40:25,No imprint data found,,,,,,,,,,
20250722_104011,http://www.fulda-perle.de,http://www.fulda-perle.de/impressum/,2025-07-22,10:40:26,Omnibusbetrieb und Reisebüro Fulda-Perle,Hanni Haar,Neustadtstraße 4,Rotenburg an der Fulda,36199,Germany,0 66 23 / 91 92 33; 03 46 71 / 7 66 42,info@fulda-perle-touristik.de; reisebuero@fulda-perle.de,https://www.fulda-perle-touristik.de,,DE 113610429
20250722_104025,http://www.wns-kl.de,,2025-07-22,10:40:28,No imprint data found,,,,,,,,,,
20250722_104010,https://reisebuero-schmidt.de,https://reisebuero-schmidt.de/site/impressum,2025-07-22,10:40:28,Reisebüro Schmidt GmbH,Elena Kilickan,Wagnergasse 19,Schwalmstadt/Treysa,34613,Germany,06691 919141; 06691 919140,info@reisebuero-schmidt.de,https://reisebuero-schmidt.de,HRB 8148,DE 113086738
20250722_103957,https://re-fd.de,https://re-fd.de/,2025-07-22,10:40:33,RhönEnergie Gruppe,,,,,,,,https://re-gruppe.de,,
20250722_104024,https://www.vrminfo.de,https://www.vrminfo.de/impressum/,2025-07-22,10:40:36,Verkehrsverbund Rhein-Mosel GmbH,Stephan Pauly M. A.,Schloßstraße 18-20,Koblenz,56068,Germany,0261 30355-0; 0800 5 986 986,info@vrminfo.de,https://www.vrminfo.de,HRB 5157,DE 217 664 768
20250722_104028,http://www.vgw-wonnegau.de,http://www.vgw-wonnegau.de/impressum.html,2025-07-22,10:40:40,VGW Verkehrsgesellschaft Worms Wonnegau GmbH,Ersin Ölmez; Melanie Ölmez,Der Breite Michelsweg 15,Worms,67547,,(06241) 3095723,info@vgw-wonnegau.de,,,
20250722_104021,https://www.mainzer-mobilitaet.de,https://www.mainzer-mobilitaet.de/impressum,2025-07-22,10:40:41,Mainzer Verkehrsgesellschaft mbH,Dipl.-Ing. Jochen Erlhof; Florian Wiesemann,Mozartstraße 8,Mainz,55118,,06131 - 12 77 77; 06131 - 12 66 66,verkehrscenter@mainzer-mobilitaet.de,https://www.mainzer-mobilitaet.de/,HRB 7351,DE211221338
20250722_104026,https://www.kaiserslautern.de,https://www.kaiserslautern.de/service/impressum/index.html.de,2025-07-22,10:40:44,Stadt Kaiserslautern,,Willy-Brandt-Platz 1,Kaiserslautern,67657,Germany,0631 / 365 - 0; 0631 / 365 - 190,stadt@kaiserslautern.de; stv-kaiserslautern@poststelle.rlp.de,https://www.kaiserslautern.de,,
20250722_104036,http://www.palatinabus.de,http://www.palatinabus.de/de/impressum,2025-07-22,10:40:52,Palatina Bus GmbH,Marcus Weigl,Weinstraße 8,Edenkoben,67480,Germany,06323 93645 0; +49 (0) 63 23 / 9 36 45-11,edenkoben@palatinabus.de,https://palatinabus.de,HRB 30466,DE 811186484
20250722_104023,http://www.koveb.de,https://www.koveb.de/impressum-und-haftungsausschluss/,2025-07-22,10:40:53,Koblenzer Verkehrsbetriebe GmbH,Hansjörg Kunz; Lars Hörnig,Schützenstraße 80 - 82,Koblenz,56068,Germany,0261 91163-333,mail@koveb.de; webmaster@koveb.de,https://www.koveb.de/,HRB 26658,DE323524146
20250722_104041,http://www.nediva-reisen.com,http://www.nediva-reisen.com/Impressum,2025-07-22,10:40:53,NEDIVA - Reisen GmbH,Nicole Mayer,Pirmasenser Weg 40,Pirmasens,66954,Germany,06331 / 6888 455; 06331 / 6888 450 (Fax),nediva@gmx.de,,HRB 30925,DE 282566933
20250722_104052,https://www.helmrath-spedition.com,https://www.helmrath-spedition.com/impressum/,2025-07-22,10:41:04,Gustav Helmrath GmbH & Co. KG,Dirk-Oliver Helmrath,Schmalweg 5,Mainz-Kastel,55252,Germany,06134 / 1853-41,o.helmrath@helmrath-spedition.com,https://www.helmrath-spedition.com/,HRA 437,DE 113897526
20250722_104040,http://www.stadtbus-pirmasens.de,http://www.stadtbus-pirmasens.de/Impressum,2025-07-22,10:41:05,Stadtwerke Pirmasens Verkehrs GmbH,Christoph Dörr,An der Streckbrücke 4,Pirmasens,66954,Germany,+4963318760; +496331876435; +496331876281,info@stadtbus-pirmasens.de; datenschutz@stadtwerke-pirmasens.de,https://www.stadtbus-pirmasens.de,HRB 23382,DE 209 688 192
20250722_104044,https://stadtbus-frankenthal.de,https://stadtbus-frankenthal.de/impressum-und-datenschutz,2025-07-22,10:41:06,Stadtbus Frankenthal,Bernhard Dürk,Am Lausböhl 6,Frankenthal,67227,Germany,06233 46066,info@stadtbus-frankenthal.de,https://stadtbus-frankenthal.de,,DE183737673
20250722_104104,http://www.mvb-mobil.de,,2025-07-22,10:41:07,No imprint data found,,,,,,,,,,
20250722_104053,https://www.smaragd-rubin.de,https://www.smaragd-rubin.de/impressum/,2025-07-22,10:41:08,Smaragd & Rubin Reisen OHG,Andreas Prayon; Wolfgang Prayon,Zum Stausee 9,Idar-Oberstein,55743,Germany,0678125373; 0678125383; 01605333385,info@smaragd-rubin.de,https://www.smaragd-rubin.de,HRA 11630,DE 179478812
20250722_104028,https://www.stadtwerke-speyer.de,https://www.stadtwerke-speyer.de/impressum,2025-07-22,10:41:10,Stadtwerke Speyer GmbH,Wolfgang Bühring,Georg-Peter-Süß-Straße 2,Speyer,67346,Germany,06232/625-0; 06232/625-4000; 06232/625-4400,,https://www.stadtwerke-speyer.de,HRB 52013,DE149689905
20250722_104105,http://www.beckertouristik.com,,2025-07-22,10:41:13,No imprint data found,,,,,,,,,,
20250722_104053,https://www.verkehrsbetriebe-mittelrhein.de,https://www.verkehrsbetriebe-mittelrhein.de/de/impressum,2025-07-22,10:41:15,Verkehrsbetriebe Mittelrhein,Annelie Harre,Brohltalstraße 2,Brohl-Lützing,56656,Germany,02633 2009600; 02633 425222,info@verkehrsbetriebe-mittelrhein.de,https://www.verkehrsbetriebe-mittelrhein.de,HRB 14787,30/675/05477
20250722_104033,http://www.stadtwerke-speyer.de,http://www.stadtwerke-speyer.de/impressum,2025-07-22,10:41:18,Stadtwerke Speyer GmbH,Wolfgang Bühring,Georg-Peter-Süß-Straße 2,Speyer,67346,Germany,06232/625-0; 06232/625-2010; 06232/625-2080,,https://www.stadtwerke-speyer.de,HRB 52013,DE149689905
20250722_104106,http://ing-mobil.de,http://ing-mobil.de/de/impressum,2025-07-22,10:41:22,INGmobil GmbH,Karsten Krämer,Bahnhof 0,Ingelheim,55218,Germany,06132 716090,info@ing-mobil.de,https://www.ing-mobil.de,HRB 49148,DE283529071
20250722_104107,http://www.rnn.info,http://www.rnn.info/impressum,2025-07-22,10:41:27,Rhein-Nahe Nahverkehrsverbund GmbH (RNN),Silke Meyer,Bahnhofstraße 2 (2. OG),Ingelheim am Rhein,55218,Germany,061 32 - 78 96 22,presse@rnn.info; service@rnn.info,http://www.rnn.info,HRB 23059,
20250722_104108,http://www.pfadt-reisen.de,http://www.pfadt-reisen.de/impressum/,2025-07-22,10:41:28,Pfadt-Busreisen GmbH,Rainer Pfadt,Rheinsheimer Str. 2,Germersheim,76726,Germany,+49 (0)7274-704040,info@pfadt-reisen.de,https://www.pfadt-reisen.de,HRB 11254 GERM,DE 148 481 442
20250722_104110,https://fahrkarten.studentagency.eu,,2025-07-22,10:41:30,No imprint data found,,,,,,,,,,
20250722_104118,https://www.saar-mobil.de,https://www.saar-mobil.de/impressum/,2025-07-22,10:41:31,Saar-Mobil GmbH & Co. KG,Arne Bach,Am Bahnhof 7,Püttlingen,66346,Germany,06898 56 91 50,post@saar-mobil.de,https://www.saar-mobil.de/,12333,DE316926135
20250722_104127,http://www.taxipulchen.de,http://www.taxipulchen.de/impressum.html,2025-07-22,10:41:35,Taxi Pulchen Albert Schmitt GmbH,Thomas Pulchen,Saarwellinger Str. 61,Saarlouis,66740,Germany,06831-84444; 06831-83333 (Fax),Taxi@Pulchen.de,,HRB 5214,DE 137.872.353
20250722_104130,http://taxi-geyer.de,,2025-07-22,10:41:35,No imprint data found,,,,,,,,,,
20250722_104122,http://www.kvs.de,http://www.kvs.de/impressum,2025-07-22,10:41:37,KVS GmbH,Andreas Michel,Oberförstereistraße 2,Saarlouis,66740,Germany,06831-9402-0,info@kvs.de,https://www.kvs.de,HRB 12671,DE 813355762
20250722_104115,https://nvg-neunkirchen.de,https://nvg-neunkirchen.de/impressum/,2025-07-22,10:41:37,Neunkircher Verkehrs GmbH,Pascal Koch,Wellesweilerstraße 146,Neunkirchen,66538,Germany,0 68 21 – 240 240,info@nvg-neunkirchen.de,https://nvg-neunkirchen.de/,,
20250722_104113,http://nvg-neunkirchen.de,https://nvg-neunkirchen.de/impressum/,2025-07-22,10:41:38,Neunkircher Verkehrs GmbH,Pascal Koch,Wellesweilerstraße 146,Neunkirchen,66538,Germany,0 68 21 – 240 240; 0 68 21 – 240 244,info@nvg-neunkirchen.de; info@fsn-neunkirchen.de,https://nvg-neunkirchen.de/,,
20250722_104131,http://www.saar-mobil.de,https://www.saar-mobil.de/impressum/,2025-07-22,10:41:42,Saar-Mobil GmbH & Co. KG,Arne Bach,Am Bahnhof 7,Püttlingen,66346,Germany,06898 56 91 50,post@saar-mobil.de,https://www.saar-mobil.de,12333,DE316926135
20250722_104138,https://www.rombs-touristik.de,,2025-07-22,10:41:45,No imprint data found,,,,,,,,,,
20250722_104135,https://www.gassert-reisen.de,https://www.gassert-reisen.de/impressum/,2025-07-22,10:41:46,Gassert Reisen GmbH,Hans Gassert; Julia Gassert,Gewerbegebiet Auf Scharlen,Blieskastel,66440,Germany,06842 3333; 06842 1413,info@gassert-reisen.de,https://www.gassert-reisen.de,HRB 2337,DE138332807
20250722_104128,https://schulligen-reisen.de,https://schulligen-reisen.de/impressum,2025-07-22,10:41:48,Manfred Schulligen,Manfred Schulligen,Bergstraße 13,Losheim am See,66679,Germany,06872 9228-10; 06872 9228-0,info@schulligen-reisen.de,https://schulligen-reisen.de,HRA 61227,DE137946790
20250722_104147,http://www.schwarzer-reisen.de,,2025-07-22,10:41:50,No imprint data found,,,,,,,,,,
20250722_104145,https://schwarzer-reisen.de,https://schwarzer-reisen.de/impressum,2025-07-22,10:41:51,Schwarzer Reise- und Verkehrsbüro GmbH,Jörg Schwarzer; Werner Schwarzer,Löpsinger Str. 17,Nördlingen,86720,Germany,09081/2908-88; 09081 / 29088-8; 0151 / 428 888 89,mail@schwarzer-reisen.de,https://schwarzer-reisen.de,HRB Nr. 992,DE 127498100
20250722_104135,http://www.schwabach-mobil.de,http://www.schwabach-mobil.de/about/,2025-07-22,10:41:53,Städtische Werke Schwabach GmbH,René Lukas,Ansbacher Straße 14,Schwabach,91126,Germany,09122 936-450; 09122 936-490; 09122 936-0,info@stadtwerke-schwabach.de; stadtverkehr@stadtwerke-schwabach.de; lotti@stadtwerke-schwabach.de,https://www.schwabach-mobil.de/,26884,DE 272932236
20250722_104137,http://www.omnibus-barthel.de,http://www.omnibus-barthel.de/Impressum,2025-07-22,10:41:54,Omnibus Barthel GmbH,Jürgen Barthel,Ansbacher Str. 15 a,Gunzenhausen,91710,Germany,09831 7879; +49(0)9831 7879,info@omnibus-barthel.de,https://www.omnibus-barthel.de,HRB 1501,DE204631932
20250722_104137,http://www.gunzenhausen-mobil.de,http://www.gunzenhausen-mobil.de/impressum.html,2025-07-22,10:41:54,Mobilitäts- und Verkehrs-GmbH,Stefan Dietz,Marktplatz 44,Gunzenhausen,91710,Germany,+49 (0) 98 31 / 51 69 00; 09831 / 51 69 - 064,info@mvg-gun.de,https://www.gunzenhausen-mobil.de,HRB 7687,DE 348 359 311
20250722_104142,https://www.rombs.de,https://www.rombs.de/impressum/,2025-07-22,10:41:57,Rombs Touristik GmbH & Co.,Rombs Rudolf,Industriestraße 29,Weißenburg,91781,Deutschland,+49 (0)9141 9930,info@rombs.de,https://www.rombs.de/,HRA 1969,DE132805470
20250722_104153,http://www.elite-reisen.de,,2025-07-22,10:41:57,No imprint data found,,,,,,,,,,
20250722_104154,http://www.busservice-opitz.de,,2025-07-22,10:41:58,No imprint data found,,,,,,,,,,
20250722_104157,http://www.sauer-bustouristik.de,,2025-07-22,10:42:01,No imprint data found,,,,,,,,,,
20250722_104148,https://www.stanglmeier.de,https://www.stanglmeier.de/impressum/,2025-07-22,10:42:02,Stanglmeier Touristik GmbH & Co. KG,Christian Stanglmeier,Industriestr. 14,Mainburg,84048,Germany,08751/709-0; 0800 900 800 2,info@stanglmeier.de,http://www.stanglmeier.de/,HRA 8933,DE 292378846
20250722_104151,http://www.pelzberger.de,http://www.pelzberger.de/impressum.html,2025-07-22,10:42:04,Fahrservice Pelzberger,Sofie Pelzberger,Piracher Straße 40,Burghausen,84489,Germany,+49 8677 3750,info@pelzberger.de,,,DE193152012
20250722_104150,https://www.brodschelm.de,https://www.brodschelm.de/impressum,2025-07-22,10:42:05,Brodschelm Verkehrsbetrieb GmbH,Isabelle Brodschelm; Heino Brodschelm,Burgkirchener Straße 12,Burghausen,84489,Germany,08677 - 98 86 0,Geschaeftsfuehrung@brodschelm.de,,HRB 1275,DE 129258408
20250722_104154,http://www.jaegle-bus.de,https://www.jaegle-bus.de/impressum/,2025-07-22,10:42:12,Jägle GmbH,Georg Jägle; Dominik Zehetbauer,Industriestraße 32,Eichstätt,85072,Germany,+49 8421 97 21-0,info@jaegle-bus.de,https://www.jaegle-bus.de/,HRB 89,
20250722_104201,https://www.fischer-omnibus.de,https://www.fischer-omnibus.de/unternehmen/impressum/,2025-07-22,10:42:12,Fischer Omnibusreisen GmbH & Co. KG,Karl-Hans Fischer; Sybille Bauer,Am Wasserrain 4,Weilheim / Teck,73235,Germany,+49 (0) 7023 / 9521-0,info@fischer-omnibus.de,https://www.fischer-omnibus.de,HRA 231028,DE200366184
20250722_104157,http://www.regiobus-kronach.de,http://www.regiobus-kronach.de/kontakt/impressum,2025-07-22,10:42:13,moVeas GmbH,Knut Gräbedünkel; Susanne Gaurun,Ichtershäuser Straße 7,Arnstadt,99310,Germany,+49 3628 6133-0; +49 3628 613322,info@moveas.de,https://www.moveas.de,110 950,DE202362601
20250722_104158,https://buckreus-touristik.de,https://buckreus-touristik.de,2025-07-22,10:42:16,Buckreus Touristik GmbH,,Am Silberberg 2,Wallenfels,96346,Germany,+49 (0) 9262 9939349,info@buckreus-touristik.de,https://www.buckreus-touristik.de/,,
20250722_104204,https://www.stawm.de,https://www.stawm.de/impressum,2025-07-22,10:42:20,Stadtwerke Weilheim i.OB,Karl Neuner,Stadtwerkestraße 1,Weilheim i.OB,82362,Germany,+49 (0) 881 9420 - 0,post@stawm.de,https://www.stawm.de,HRA 92856,DE257769821
20250722_104202,http://www.weilheim.de,http://www.weilheim.de/impressum,2025-07-22,10:42:21,Stadt Weilheim i.OB,Markus Loth,Admiral-Hipper-Straße 20,Weilheim i.OB,82362,Germany,0881 682-0; 0881 682-1200,info@weilheim.bayern.de,https://www.weilheim.de/,,DE 133714341
20250722_104216,http://www.reisekutsche.de,,2025-07-22,10:42:23,No imprint data found,,,,,,,,,,
20250722_104205,https://www.bad-aibling.de,https://www.bad-aibling.de/impressum,2025-07-22,10:42:23,AIB-KUR - Gesellschaft für Kur & Tourismus Bad Aibling mbH & Co. KG,Thomas Jahn,Wilhelm-Leibl-Platz 3,Bad Aibling,83043,Germany,+49 8061 90 80 0,info@aib-kur.de,https://www.bad-aibling.de,HRA 9491,DE 174199110
20250722_104212,http://www.steber-tours.de,http://www.steber-tours.de/impressum.html,2025-07-22,10:42:24,Steber-Tours GmbH,Manuel Steber,Krumbacher Str. 45,Mindelheim,87719,Germany,+49 (0)8261-909640,,,,
20250722_104212,https://www.rothenburg.de,https://www.rothenburg.de/impressum,2025-07-22,10:42:27,Große Kreisstadt Rothenburg ob der Tauber,Dr. Markus Naser,Marktplatz 1,Rothenburg ob der Tauber,91541,Germany,09861 404-100,stadt@rothenburg.de,https://www.rothenburg.de,,DE 131948642
20250722_104213,http://www.taxi-lauf.de,http://www.taxi-lauf.de/impressum#Impressum,2025-07-22,10:42:33,Rainer Schmidt Taxiunternehmen,Rainer Schmidt,Wiesenstraße 62,Lauf an der Pegnitz,91207,Deutschland,09123 2788,info@taxi-lauf.de,https://taxi-lauf.de,,DE 106072318
